10.123900	12.144036	L#251#갈비
15.394830	17.438186	L#252#똥
18.529524	20.665760	L#253#오줌
24.299683	26.226939	L#254#침
29.233923	31.544308	L#255#땀
34.017234	36.733968	L#256#나다#땀이 나다
40.275011	42.434467	L#257#마음
47.223583	49.168254	L#258#잠#자다
74.686984	76.763719	L#259##병ab
77.995828	80.085624	L#260#걸리다
92.101950	95.294694	L#261#앓다#독감에 걸리다
139.203628	144.079819	L#262##아프다ab
152.647982	155.132517	L#263#상처
159.335329	161.935964	L#264#감기 걸리다
163.538141	166.138776	L#265#열
177.075374	179.188390	L#266##약ab
196.208617	198.902132	L#267#먹다#약을 먹다
206.541497	208.770612	L#268#집
209.954830	211.812426	L#269#유르트
213.600363	215.504399	L#270##몽골 집#ab
217.361995	219.475011	L#271#거주하다
258.159456	260.388571	L#272#문
261.851429	264.243084	L#273#방
278.476916	280.636372	L#274#지붕
283.863946	285.721542	L#275##기둥ab
288.763356	290.690612	L#276#마루바닥
292.223129	294.103946	L#277#난로
295.543583	297.610159	L#278#베개
299.003356	301.325351	L#279#탁자
302.439909	304.506485	L#280#의자
306.224762	308.291338	L#281#장작
311.124172	313.353288	L#282#등
314.676825	316.743401	L#283#밧줄
350.023401	351.730068	L#285#안경
359.944127	361.912018	L#284#천장
364.054059	365.992925	L#285#안경
376.511565	378.543311	L#286#창고
380.540227	382.386213	L#287#부엌
384.359909	386.321995	L#288#성
388.609161	390.431927	L#289#낫
397.014785	398.883991	L#290#낫
401.008617	403.307392	L#291#못
405.048889	407.045805	L#292#도끼
410.830658	413.082993	L#293##재갈ab
417.529615	419.247891	L#294#안장
421.883356	423.752562	L#295##등자
425.888798	427.699955	L#296#굴레
429.673651	431.333878	L#297#멍에
432.901224	434.828481	L#298#고삐
436.767347	438.706213	L#299#편자
439.948481	441.782857	L#300#끌채
443.872653	445.683810	L#301#채찍
447.483356	449.248073	L#302#바구니
453.207075	454.867302	L#303#빛
459.534512	461.461769	L#304#빗
463.458685	465.293061	L#305#참빗
467.057778	469.031474	L#306#참빗
475.010612	477.262948	L#307#가위
488.907755	490.626032	L#308#먼지
492.634558	494.503764	L#309#연기
496.500680	499.287075	L#310#그물
501.063401	503.025488	L#311#선물
504.523175	506.659410	L#312#옷
508.342857	510.897052	L#313#입다
517.456689	519.581315	L#314#벗다
521.671111	523.702857	L#315#바지
524.945125	527.174240	L#316#치마
545.169705	547.956100	L#318#가죽옷
579.337868	581.172245	L#319#털가죽
586.803084	590.750476	L#320#모피옷
592.317823	594.314739	L#321#모피 외투
598.006712	601.129796	L#322#모자
603.335692	605.553197	L#323#털모자
607.283084	609.384490	L#324#모자
611.776145	613.912381	L#325#실
622.155465	625.371429	L#326#양털
635.112200	636.981406	L#327#천
644.272472	646.048798	L#328#신발
652.353016	654.442812	L#329#장화
656.497778	658.622404	L#330#펠트화
659.876281	662.024127	L#331#덧신
674.133333	678.254875	L#332#털가죽 장화
682.179048	685.592381	L#333##속옷ab
687.711202	689.963537	L#334#반지
702.879637	705.248073	L#335##바늘ab
706.641270	708.591746	L#336##바느질하다ab
712.411429	714.466395	L#337#아침식사
715.499683	717.276009	L#338#점심식사
718.622766	720.364263	L#339#저녁식사
722.686259	724.346485	L#340##기름ab
726.003810	727.472472	L#340##기름cd
732.157098	733.953741	L#341#죽
735.608163	737.291610	L#342#수프
739.404626	741.633741	L#343##먹다ab
743.050159	745.000635	L#344#마시다
748.007619	750.236735	L#345#고프다
760.813424	762.729070	L#346#부르다
766.142404	768.789478	L#347#목마르다
775.151746	778.599909	L#348#요리하다
780.004717	782.222222	L#349#삶다
783.928889	785.798095	L#350#쌀
787.783401	790.651066	L#351#밥
791.997823	794.041179	L#352#밀가루
795.608526	797.802812	L#353#밀가루부침
799.428209	801.506395	L#354#빵
802.946032	804.838458	L#355#고기
833.515102	835.465578	L#356#익다
837.416054	839.412971	L#357##달걀ab
845.682358	847.435465	L#358##설탕ab
867.543946	869.099683	L#359##젖ab
878.515374	881.394649	L#360##마유ab
886.514649	888.465125	L#361##마유주ab
891.019320	893.318095	L#362#술
896.127710	898.890884	L#363##취하다1
900.574331	902.815057	L#363##취하다2ab
905.578231	907.087528	L#364#꿀
908.341406	910.291882	L#365#차
912.642902	914.648526	L#366#담배
916.944399	919.022585	L#367#피우다
920.508662	922.784218	L#368#소금
924.757914	926.905760	L#369#맛있다
929.123265	931.073741	L#370#맛없다
933.047438	934.939864	L#371##달다ab
938.573787	940.547483	L#372#쓰다
943.206168	945.017324	L#373#맵다
951.878821	953.689977	L#373#맵다
957.904399	959.912925	L#374#짜다
964.905215	966.727982	L#375#시다
968.933878	971.290703	L#376#냄새
992.119002	994.162358	L#359##젖cd
998.040091	1000.129887	L#377#버섯
1001.639184	1003.589660	L#378#콩
1005.075737	1006.991383	L#379##파ab
1008.512290	1010.369887	L#380#마늘
1015.629206	1017.463583	L#381#독
1023.326621	1025.346757	L#382#병
1026.867664	1028.702041	L#383#단지
1039.023311	1042.715283	L#384#젓가락
1043.957551	1045.896417	L#385#숟가락
1052.444444	1054.255601	L#386#솥
1056.287347	1058.249433	L#387#매다는 솥
1060.908118	1063.055964	L#388#냄비
1065.563719	1067.456145	L#389#뚜껑
1069.104762	1071.380317	L#390#곰
1072.587755	1074.665941	L#391#이리
1076.001088	1077.928345	L#392#여우
1079.193832	1081.144308	L#393#스라소니
1085.916009	1088.307664	L#394#노루
1090.699320	1093.323175	L#395#고라니
1094.298413	1095.865760	L#396#족제비
1098.605714	1100.323991	L#397#멧돼지
1106.454059	1108.241995	L#398##사슴ab
1114.209524	1116.032290	L#399#수사슴
1118.273016	1119.991293	L#400##암사슴ab
1121.976599	1124.971973	L#401#순록
1126.759909	1128.745215	L#402#사향노루
1136.210431	1139.438005	L#403#사슴가죽
1148.075828	1151.698141	L#404#발자국
1156.632381	1158.965986	L#405#사냥하다
1160.916463	1163.064308	L#406#쏘다
1173.455238	1176.682812	L#407#활쏘다
1190.463855	1194.271927	L#408#사냥용 칼
1201.667483	1205.881905	L#409#수렵물
1217.329342	1219.395918	L#411#덫
1221.172245	1223.273651	L#412#토끼
1225.711746	1227.453243	L#413#호랑이
1229.183129	1230.913016	L#414##담비ab
1233.641361	1235.371247	L#415#쥐
1239.678549	1242.964172	L#416#가축
1244.647619	1246.644535	L#417#말
1253.471202	1255.491338	L#418#종마
1257.871383	1259.705760	L#419#꼬리
1275.251519	1279.152472	L#420##타고가다2$말을 타고 가다
1287.256236	1291.726077	L#420##타고가다1$말 위에 앉아서 가다
1295.313560	1299.864671	L#420##타고가다3$제 말을 타고 가다
1307.120907	1308.897234	L#421#우리
1310.685170	1312.565986	L#422#소
1315.793560	1317.477007	L#423#면양
1325.627211	1327.658957	L#424#염소
1328.808345	1330.723991	L#425#돼지
1332.360998	1334.427574	L#426#돼지
1336.343220	1338.374966	L#427#고양이
1339.930703	1342.229478	L#428#먹이다
