22.569796	24.253243	L#1698#정확하다
34.226213	36.524989	L#1700#맞다
38.614785	40.948390	L#1701#틀리다
43.398095	46.033560	L#1702#비슷하다
68.556916	70.449342	L#1703#운 좋다
72.132789	74.269025	L#1704#운 나쁘다
77.392109	79.447075	L#1705#대담하다
101.680181	103.642268	L#1706#비겁하다
106.695102	109.578435	L#1707#겁이 많다.
111.237823	113.473878	L#1708#인색하다
114.968503	117.616463	L#1709#후하다
119.664218	122.629932	L#1710#너그럽다
124.030408	126.819592	L#1711#친절하다
145.026032	147.388662	L#1712#교활하다
154.470748	156.647619	L#1713#순진하다
158.650340	160.844626	L#1714#능숙하다
163.160816	166.121361	L#1715#서투르다
171.972789	175.002993	L#1716#성급하다
180.767347	183.344762	L#1717#점잖다
184.999184	187.419864	L#1718#엄격하다
200.951293	203.389388	L#1719#시끄럽다
215.754014	218.209524	L#1720#조용하다
247.205442	250.061497	L#1723#앞서다
251.402449	253.927619	L#1724#뒤떨어지다
256.261224	259.378503	L#1725#잘다
261.485714	264.324354	L#1726#졸리다
289.123265	291.456871	L#1727#부끄럽다
297.168980	299.694150	L#1728#알몸의
301.035102	303.194558	L#1729#각각
304.936054	307.530884	L#1730#편리하다
345.948299	348.212245	L#1732#간단하다
395.315556	397.971270	L#1731#평안하다
430.248413	432.790635	L#1733#복잡하다
444.230635	446.818254	L#1734#각종
450.223016	452.311270	L#1735#이상하다
459.166190	461.663016	L#1736#상관없다
470.696984	472.580952	L#1737#우수하다
525.695238	527.896984	L#1740#어리다
534.139048	536.181905	L#1741#눈부시다
539.359683	541.674921	L#1742#유쾌하다
548.734127	550.958571	L#1743#우습다
556.020317	559.311587	L#1744#외롭다
578.287460	581.737619	L#1746#친하다
592.480363	594.918458	L#1748#뚜렷하다
607.642993	610.615147	L#1749#수상하다
613.169342	615.862857	L#1750#미심쩍다
623.850522	626.799456	L#1751#유명하다
634.183401	636.528617	L#1752#좋아하는
638.711293	640.963628	L#1753#받아들이다
643.262404	646.002358	L#1754#간청하다
650.158730	652.805805	L#1755#요구하다
663.603084	666.273379	L#1756#맞이하다
673.843084	676.281179	L#1757#배웅하다
679.926712	682.829206	L#1758#안내하다
693.789025	696.041361	L#1759#싸다
703.216327	705.816961	L#1760#모방하다
709.880454	712.272109	L#1761#움직이다
713.827846	716.149841	L#1762#여기다
722.326349	724.787664	L#1764#깨닫다
733.077188	736.327982	L#1765#으쓱하다
744.803265	747.636100	L#1766#권하다
748.588118	750.910113	L#1767#외치다
754.369887	757.876100	L#1768#조심하다
760.964354	764.725986	L#1769#묵다
766.955102	769.393197	L#1770#머무르다
773.874649	777.357642	L#1771#가져가다
789.130159	792.613152	L#1772#데려가다
811.769615	815.020408	L#1773#딸을 데려오다
816.529705	818.874921	L#1774#도약하다
820.964717	823.542132	L#1775#기다
824.726349	827.210884	L#1776#차다
830.461678	833.921451	L#1777#밟다
835.268209	837.938503	L#1778#남기다
849.803900	852.497415	L#1780#서있다
856.282268	858.604263	L#1781#앉아있다
859.927800	862.110476	L#1782#누워있다
874.486712	878.155465	L#1783#엎드리다
880.082721	883.542494	L#1784#꿇어앉다
885.005351	887.907846	L#1785#돌리다
911.499320	914.355374	L#1786#돌다
916.584490	919.858503	L#1787#둘러싸다
922.505578	925.129433	L#1788#빌려주다
927.010249	930.144943	L#1789#빌리다
932.374059	935.206893	L#1790#빚지다
945.609433	949.347846	L#1791#돌려주다
956.708571	959.425306	L#1792#염려하다
980.137506	982.668481	L#1794#칭찬하다
984.084898	986.546213	L#1795#꾸짖다
988.287710	990.702585	L#1796#바라다
993.071020	996.368254	L#1797#기대하다
1006.399274	1009.208889	L#1799#준비하다
