44.733243	46.985578	L#524#한 번
48.605170	50.776236	L#525#두 번
66.258141	68.696236	L#526#한 개씩
69.845624	72.051519	L#527##두 개씩ab
74.988844	78.239637	L#528##이상ab$십 이상
80.317823	83.197098	L#529#이하#십 이하
84.915374	87.248980	L#530#절반
92.589569	94.273016	L#531##모두1
101.088073	103.143039	L#531##모두2
105.128345	106.893061	L#532#많다
108.483628	110.434104	L#533#적다
112.291701	114.636916	L#534#조금
120.743764	122.694240	L#535#너비
125.480635	127.384671	L#536#길이
131.750023	133.909478	L#537#높이
135.813515	138.065850	L#538##넓이ab
139.296508	141.432744	L#539#무게
144.520998	146.216054	L#540#나
150.720726	152.717642	L#541#우리
156.363175	158.058231	L#542#우리
159.613968	161.610884	L#543#너
177.841633	179.699229	L#544##당신ab
183.623401	185.597098	L#545#너희
189.335510	191.518186	L#546#그
193.816961	195.558458	L#547#그녀
218.290794	220.821769	L#548##그들1
360.559456	363.694150	L#548##그들2
364.576508	367.502222	L#549#그녀들
372.471293	375.002268	L#550#이것
382.664853	384.359909	L#551#이것들
388.144762	389.677279	L#552#그것들
397.038005	398.849161	L#553#그것
401.264036	403.098413	L#554#어떻게
406.883265	409.344580	L#554#어떻게
411.573696	413.617052	L#555#어디ab
420.048980	421.999456	L#556#어디로
434.039002	437.011156	L#557#이#이 집
461.879728	464.190113	L#558#rm#그 집
478.981224	480.954921	L#559#왜
484.809433	486.829569	L#560##누구a$누구냐, 너=
490.010703	492.518458	L#560##누구b$누가 왔어요=
500.924082	502.770068	L#561#무엇
505.660952	507.832018	L#562#누구의
513.892426	516.179592	L#563#어느
524.039546	526.013243	L#564#남
527.661859	529.600726	L#564#크다
531.353832	533.606168	L#566#작다
536.647982	538.459138	L#567#높다
539.736236	541.698322	L#568#낮다
543.486259	545.216145	L#567#길다
546.911202	549.024218	L#570#짧다
550.916644	552.739410	L#571#멀다
558.973968	560.912834	L#572#가깝다
567.356372	569.678367	L#573#깊다
574.659048	576.690794	L#574#얕다
579.744218	581.485714	L#575#두껍다
584.632018	586.501224	L#576#얇다
590.936236	595.208707	L#577#굵다#굵은 나무
600.270658	602.174694	L#578#가늘다
605.274558	607.132154	L#579#무겁다
617.465034	619.450340	L#580#가볍다
635.832018	637.434195	L#581#빠르다
645.166440	647.047256	L#582##느리다ab
649.369252	651.319728	L#583#덥다
652.596825	654.663401	L#584##춥다ab
655.824399	657.914195	L#585#뜨겁다
659.423492	661.257868	L#586##차다ab
664.079093	666.052789	L#587#새롭다
675.607800	677.105488	L#588##낡다ab
682.283537	685.952290	L#589#늙다#늙은 사람
687.589297	689.911293	L#590#젊다
696.459320	698.398186	L#591#진짜의
703.518186	705.584762	L#592#가짜의
718.320907	720.433923	L#593#좋다
721.641361	723.522177	L#594#나쁘다
734.807075	738.382948	L#595#쉽다#쉬운 과제
740.101224	743.375238	L#596#어렵다#어려운 과제
745.499864	748.820317	L#597#넓다
758.967438	760.894694	L#599#비싸다
776.289524	779.075918	L#600#싸다#싼 물건
787.922721	789.710658	L#601#건강하다
800.693696	802.760272	L#602#세다#강한 사람
812.919002	814.811429	L#604#똑똑하다
816.622585	818.247982	L#605#어리석다
819.803719	821.893515	L#606#붉다
823.019683	824.970159	L#607#노랗다
826.839365	828.743401	L#608#파랗다
830.183039	832.272834	L#609#희다
833.491882	835.384308	L#610#검다
837.009705	838.902132	L#611#초록
842.454785	844.323991	L#612##곧다ab
856.874376	858.790023	L#613#굽다
862.319456	864.420862	L#614#바르다
866.499048	868.495964	L#615#단단하다
877.516916	881.464308	L#616#물렁물렁하다#부드러운 빵
887.443447	889.208163	L#617#밝다
891.356009	893.167166	L#618#어둡다
894.746122	896.859138	L#619#예쁘다
899.262404	901.154830	L#620#멋지다
914.216054	916.189751	L#621##깨끗하다1
916.491610	918.453696	L#622##깨끗하다2
919.777234	921.855420	L#622#더럽다
923.434376	925.605442	L#623#젖은
930.795102	932.641088	L#624#마른
934.289705	935.973152	L#625#크다
938.422857	940.361723	L#626#작다
953.028209	955.129615	L#627#기쁘다
963.941587	966.072018	L#629##없다ab
967.772880	969.531791	L#630#부유하다
978.744308	980.741224	L#631#옳다
989.181678	990.638730	L#632##그르다ab
993.372880	995.439456	L#633#같다
996.879093	998.516100	L#634#다르다
1000.478186	1002.173243	L#635#다른 것
1008.976689	1011.054875	L#636#행복하다
1017.103673	1019.007710	L#637#불행하다
1034.541859	1036.411066	L#639##무섭다ab
1045.710658	1047.208345	L#640##재미있다ab
1066.364807	1067.990204	L#642#바쁘다
1073.597823	1075.362540	L#643##늦다ab
1079.936871	1081.492608	L#644##늦다ab
1083.686893	1085.451610	L#645#닮다
1113.431655	1115.579501	L#646#싱싱하다
1117.901497	1122.115918	L#647##있다ab$나에게 있다, 돈이.
1135.270023	1139.066485	L#648#없다#나에게 돈이 없다.
1148.400907	1154.263946	L#649#있다#책상 위에 책이 있다.
1222.571247	1225.891701	L#650#없다#여기 엄마가 없다.
1227.766712	1229.635918	L#651##주다ab
1231.458685	1233.536871	L#652#받다
1261.528526	1264.756100	L#653#얻다
1266.683356	1269.051791	L#654#보내다
1270.537868	1272.917914	L#655#하다
1274.531701	1276.784036	L#656#일하다
1278.293333	1280.383129	L#657##요청하다ab
1282.438095	1284.493061	L#658#움직이다
1304.392562	1306.006349	L#660##싫어하다ab
1308.142585	1310.023401	L#661#사랑하다
1315.805170	1317.360907	L#662##사랑ab
1319.566803	1321.586939	L#663##미워하다ab
1323.676735	1325.673651	L#664#보다
1328.669025	1330.607891	L#665##듣다ab
1333.069206	1334.868753	L#666#보다
1336.877279	1338.781315	L#667#듣다
1344.934603	1347.152109	L#668#보여주다
1356.405261	1358.390567	L#669#생각하다
1365.228844	1367.341859	L#670#가르치다
1371.962630	1373.762177	L#671#배우다
1375.271474	1377.071020	L#672#말하다
1378.487438	1380.519184	L#673#쓰다
1382.237460	1384.083447	L#674#읽다
1391.270023	1393.057959	L#675#이야기하다
1394.694966	1396.320363	L#676#대화하다
1397.968980	1399.965896	L#677#묻다
1401.707392	1403.657868	L#678##대답하다ab
1405.016236	1407.036372	L#679알다
1409.416417	1411.308844	L#680#모르다
1413.352200	1414.942766	L#681##이해하다ab
1417.914921	1420.271746	L#682#부르다
1423.139410	1426.436644	L#683#세다#세다 돈
1428.468390	1431.301224	L#684#오다
1432.915011	1434.853878	L#685#가다
1436.850794	1438.812880	L#686#들어오다
1441.204535	1443.294331	L#687#나오다
1445.906576	1448.994830	L#688#돌아오다#오다 이리로
1453.348571	1456.123356	L#689##돌아가다ab$가다 저리로
1458.805261	1460.953107	L#690#접근하다
1463.251882	1465.097868	L#691#떠나다
1470.926077	1473.352562	L#692#출발하다
1476.255057	1478.391293	L#693#이르다
1481.340227	1483.302313	L#694#가져오다
1500.543129	1504.060952	L#695#걷다#걸어서 가다
1506.382948	1508.762993	L#696#달리다
1510.214240	1512.338866	L#697#수영하다
1513.801723	1516.019229	L#698##날다12
1517.621406	1519.548662	L#699##일어서다ab
1521.197279	1523.170975	L#700##앉다ab
1524.680272	1526.723628	L#701#눕다
1528.604444	1530.578141	L#702#전하다
1540.562721	1543.256236	L#703#원하다
1561.228481	1563.863946	L#704#굶다
1565.593832	1567.660408	L#705#웃다
1569.018776	1571.027302	L#706#울다
1572.687528	1574.870204	L#707##쥐다ab
1588.535147	1592.203900	L#708#필요하다#칼이 필요하다
1593.910567	1596.302222	L#709#쉬다
1597.637370	1600.121905	L#710#자다
1601.491882	1603.546848	L#711##지치다ab
1609.398277	1611.755102	L#712##깎다ab
1613.403719	1615.423855	L#713#열다
1616.886712	1618.930068	L#714#닫다
1620.868934	1623.074830	L#715#잠그다
1641.743673	1644.530068	L#716#바꾸다
1647.316463	1649.592018	L#717#누르다
1651.356735	1653.585850	L#718#떨어지다
1671.918005	1675.400998	L#719#썰다#칼로 저미다
1677.281814	1679.452880	L#720#베다
1688.740862	1690.946757	L#721#때리다
1692.514104	1694.847710	L#722##싸우다ab
1696.658866	1698.702222	L#723#다투다
1700.466939	1702.649615	L#724##화내다ab
1704.820680	1706.805986	L#725#화내다
1712.152381	1714.039002	L#726##놀라다ab
1716.006893	1717.864490	L#727##두려워하다ab
1719.455057	1721.237188	L#728#죽이다
1723.106395	1725.410975	L#729#시작하다
1727.251156	1729.375782	L#730#마치다
1759.341134	1761.988209	L#731#계속하다
1764.217324	1766.074921	L#732#물다
1767.584218	1769.348934	L#733#잡다
1771.682540	1773.540136	L#734#묶다
1785.463583	1789.201995	L#735#풀다#내가 풀수 있다
1791.245351	1793.567347	L#736#태우다
1798.501587	1800.777143	L#737#나누다
1802.507029	1805.142494	L#738#만나다
1820.711474	1825.448345	L#739#만나다#나는 우연히 만난다.
1834.028118	1837.069932	L#740#꾸다# 꿈을 보다
1838.590839	1841.145034	L#741#꿈
1856.191565	1859.036009	L#742#고장나다
1862.414512	1865.688526	L#742##고장나다2
1873.072472	1875.289977	L#743##씹다
1879.649524	1881.872834	L#744#맡다#냄새 맡다
1883.695601	1885.599637	L#745#만지다
1887.573333	1889.628299	L#746##뜯다1
1900.344308	1903.177143	L#746##뜯다2$열매를 따다
1906.369887	1908.564172	L#747#던지다
1911.269297	1913.208163	L#748#고치다
1915.030930	1917.027846	L#749#들다
1934.825941	1937.867755	L#750#뽑다#빼다 칼을
1940.305850	1942.569796	L#751#싣다
1943.939773	1946.006349	L#752#씻다
1948.560544	1952.763356	L#753#켜다#불을 켜다
1954.028844	1956.292789	L#754#끄다
1958.916644	1960.936780	L#755##피우다ab
1962.550567	1964.361723	L#756#끄다
1965.952290	1968.007256	L#757#잃어버리다
1969.261134	1971.223220	L#758#찾다
1972.569977	1974.508844	L#759#발견하다
1982.542948	1985.921451	L#760#잃다#길을 잃다
1995.058503	1997.403719	L#762#놀다
1999.017506	2001.235011	L#763#돕다
2009.721905	2011.823311	L#764#낫다
2013.332608	2015.375964	L#765#기다리다
2021.610522	2024.861315	L#766#몰다
2027.241361	2029.574966	L#767#훔치다
2051.529433	2053.746939	L#768#믿다
2056.661043	2058.930794	L#769#잊어버리다
2064.480363	2066.378594	L#770#할 줄 알다
2075.689796	2078.394921	L#771#오르다#산에 오르다
2080.153832	2082.737052	L#772##하산하다ab
2086.620590	2089.575329	L#773#오르다#말에 타다
2096.256871	2098.811066	L#774#내리다#말에서 내리다
2100.523537	2102.915193	L#775#끓이다
2106.717460	2108.998821	L#776#끓다#끓고 있다
2112.586304	2115.070839	L#777#낳다#아이가 나오다
2190.082902	2193.217596	L#778##낳다1$암소가 송아지를 낳다
2195.748571	2198.674286	L#778##낳다2$말이 망아지를 낳다
2200.555102	2203.434376	L#778##낳다3$양이 새끼양을 낳다
2229.719365	2232.320000	L#779##태어나다1
2232.737959	2234.990295	L#779##태어나다2
2236.081633	2238.426848	L#780#살다
2240.238005	2242.211701	L#781#죽다
2258.651429	2261.786122	L#783#거세하다
2262.970340	2265.211066	L#784#짜다
2266.824853	2268.879819	L#785##만들다1ab
2271.399184	2274.278458	L#785##만들다2$탁자를 만들다
2282.649252	2285.412426	L#786#짓다#집을 짓다
2308.260862	2312.382404	L#787##까다2$과일을 까다
2315.691247	2319.139410	L#787##까다1$껍질을 까다
2324.514830	2326.384036	L#788#놓다
2328.299683	2329.948299	L#789#세우다
2351.972426	2354.828481	L#790#모으다
2357.289796	2360.029751	L#791#빌다#신불에게 절하다
2364.302222	2366.879637	L#792#뿌리다
2369.387392	2371.012789	L#793##되다1
2378.176145	2380.591020	L#793##되다2$나는 선생이 될 것이다.
2382.744671	2385.513651	L#794#싶다#나는 먹고 싶다.
2413.691066	2417.220499	L#796#다치다#발을 다치다
2418.590476	2421.214331	L#797##가리키다ab
2435.610703	2437.793379	L#799#갑자기
2440.190839	2441.804626	L#800#다만
2462.946395	2465.721179	L#801#몹시
2468.321814	2470.307120	L#802#같이
2474.805986	2476.611338	L#803#빨리
2478.143855	2479.972426	L#804##빨리ab
2485.359456	2486.950023	L#806#역시
2497.050703	2498.525170	L#807##또ab
2501.021315	2503.157551	L#808#지 마라#먹지 마라.
2508.219501	2510.053878	L#807##또c
2519.010975	2520.833741	L#805#항상
